node1,node2
united states,germany
america,white house
america,republican
america,republican
america,american
america,monday
america,turkish
america,bavarian
america,tuesday
america,turkish
america,oregano    
america,bavarian
america,turkish
america,turkish
america,oregano
america,american
america,america
america,turkish
america,americans
america,pbs
america,rick steves
america,addressing
america,europe
america,germany
america,germany
white house,republican
white house,republican
white house,american
white house,monday
white house,turkish
white house,bavarian
white house,tuesday
white house,turkish
white house,oregano    
white house,bavarian
white house,turkish
white house,turkish
white house,oregano
white house,american
white house,america
white house,turkish
white house,americans
white house,pbs
white house,rick steves
white house,addressing
white house,europe
white house,germany
white house,germany
republican,republican
republican,american
republican,monday
republican,turkish
republican,bavarian
republican,tuesday
republican,turkish
republican,oregano    
republican,bavarian
republican,turkish
republican,turkish
republican,oregano
republican,american
republican,america
republican,turkish
republican,americans
republican,pbs
republican,rick steves
republican,addressing
republican,europe
republican,germany
republican,germany
republican,american
republican,monday
republican,turkish
republican,bavarian
republican,tuesday
republican,turkish
republican,oregano    
republican,bavarian
republican,turkish
republican,turkish
republican,oregano
republican,american
republican,america
republican,turkish
republican,americans
republican,pbs
republican,rick steves
republican,addressing
republican,europe
republican,germany
republican,germany
american,monday
american,turkish
american,bavarian
american,tuesday
american,turkish
american,oregano    
american,bavarian
american,turkish
american,turkish
american,oregano
american,american
american,america
american,turkish
american,americans
american,pbs
american,rick steves
american,addressing
american,europe
american,germany
american,germany
monday,turkish
monday,bavarian
monday,tuesday
monday,turkish
monday,oregano    
monday,bavarian
monday,turkish
monday,turkish
monday,oregano
monday,american
monday,america
monday,turkish
monday,americans
monday,pbs
monday,rick steves
monday,addressing
monday,europe
monday,germany
monday,germany
turkish,bavarian
turkish,tuesday
turkish,turkish
turkish,oregano    
turkish,bavarian
turkish,turkish
turkish,turkish
turkish,oregano
turkish,american
turkish,america
turkish,turkish
turkish,americans
turkish,pbs
turkish,rick steves
turkish,addressing
turkish,europe
turkish,germany
turkish,germany
bavarian,tuesday
bavarian,turkish
bavarian,oregano    
bavarian,bavarian
bavarian,turkish
bavarian,turkish
bavarian,oregano
bavarian,american
bavarian,america
bavarian,turkish
bavarian,americans
bavarian,pbs
bavarian,rick steves
bavarian,addressing
bavarian,europe
bavarian,germany
bavarian,germany
tuesday,turkish
tuesday,oregano    
tuesday,bavarian
tuesday,turkish
tuesday,turkish
tuesday,oregano
tuesday,american
tuesday,america
tuesday,turkish
tuesday,americans
tuesday,pbs
tuesday,rick steves
tuesday,addressing
tuesday,europe
tuesday,germany
tuesday,germany
turkish,oregano    
turkish,bavarian
turkish,turkish
turkish,turkish
turkish,oregano
turkish,american
turkish,america
turkish,turkish
turkish,americans
turkish,pbs
turkish,rick steves
turkish,addressing
turkish,europe
turkish,germany
turkish,germany
oregano    ,bavarian
oregano    ,turkish
oregano    ,turkish
oregano    ,oregano
oregano    ,american
oregano    ,america
oregano    ,turkish
oregano    ,americans
oregano    ,pbs
oregano    ,rick steves
oregano    ,addressing
oregano    ,europe
oregano    ,germany
oregano    ,germany
bavarian,turkish
bavarian,turkish
bavarian,oregano
bavarian,american
bavarian,america
bavarian,turkish
bavarian,americans
bavarian,pbs
bavarian,rick steves
bavarian,addressing
bavarian,europe
bavarian,germany
bavarian,germany
turkish,turkish
turkish,oregano
turkish,american
turkish,america
turkish,turkish
turkish,americans
turkish,pbs
turkish,rick steves
turkish,addressing
turkish,europe
turkish,germany
turkish,germany
turkish,oregano
turkish,american
turkish,america
turkish,turkish
turkish,americans
turkish,pbs
turkish,rick steves
turkish,addressing
turkish,europe
turkish,germany
turkish,germany
oregano,american
oregano,america
oregano,turkish
oregano,americans
oregano,pbs
oregano,rick steves
oregano,addressing
oregano,europe
oregano,germany
oregano,germany
american,america
american,turkish
american,americans
american,pbs
american,rick steves
american,addressing
american,europe
american,germany
american,germany
america,turkish
america,americans
america,pbs
america,rick steves
america,addressing
america,europe
america,germany
america,germany
turkish,americans
turkish,pbs
turkish,rick steves
turkish,addressing
turkish,europe
turkish,germany
turkish,germany
americans,pbs
americans,rick steves
americans,addressing
americans,europe
americans,germany
americans,germany
pbs,rick steves
pbs,addressing
pbs,europe
pbs,germany
pbs,germany
rick steves,addressing
rick steves,europe
rick steves,germany
rick steves,germany
addressing,europe
addressing,germany
addressing,germany
europe,germany
europe,germany
germany,germany
beto rourke,beto rourke
beto rourke,ted cruz
beto rourke,ted cruz
beto rourke,texas
beto rourke,ted cruz
beto rourke,ted cruz
beto rourke,texas
ted cruz,ted cruz
ted cruz,texas
ted cruz,texas
tom mcgillvray,senate
tom mcgillvray,annual
tom mcgillvray,montana
tom mcgillvray,colstrip    bureau
tom mcgillvray,billion
senate,annual
senate,montana
senate,colstrip    bureau
senate,billion
annual,montana
annual,colstrip    bureau
annual,billion
montana,colstrip    bureau
montana,billion
colstrip    bureau,billion
beto rourke,koch
beto rourke,millions
beto rourke,texas
beto rourke,ted cruz
beto rourke,americans
beto rourke,texans
koch,millions
koch,texas
koch,ted cruz
koch,americans
koch,texans
millions,texas
millions,ted cruz
millions,americans
millions,texans
texas,ted cruz
texas,americans
texas,texans
ted cruz,americans
ted cruz,texans
americans,texans
beto rourke,cruz
beto rourke,millions
beto rourke,texas
beto rourke,november
cruz,millions
cruz,texas
cruz,november
millions,texas
millions,november
texas,november
kaniela ing   ,decades
kaniela ing   ,hawaiian
kaniela ing   ,hawaiian
kaniela ing   ,obama papahanaumokuakea
kaniela ing   ,democrats
kaniela ing   ,hawaii
kaniela ing   ,doe
kaniela ing   ,mark zuckerberg
kaniela ing   ,hawaiian
kaniela ing   ,washington
decades,hawaiian
decades,hawaiian
decades,obama papahanaumokuakea
decades,democrats
decades,hawaii
decades,doe
decades,mark zuckerberg
decades,hawaiian
decades,washington
hawaiian,hawaiian
hawaiian,obama papahanaumokuakea
hawaiian,democrats
hawaiian,hawaii
hawaiian,doe
hawaiian,mark zuckerberg
hawaiian,hawaiian
hawaiian,washington
hawaiian,obama papahanaumokuakea
hawaiian,democrats
hawaiian,hawaii
hawaiian,doe
hawaiian,mark zuckerberg
hawaiian,hawaiian
hawaiian,washington
obama papahanaumokuakea,democrats
obama papahanaumokuakea,hawaii
obama papahanaumokuakea,doe
obama papahanaumokuakea,mark zuckerberg
obama papahanaumokuakea,hawaiian
obama papahanaumokuakea,washington
democrats,hawaii
democrats,doe
democrats,mark zuckerberg
